desmo_id,x,y,z,partner1,partner2
6648493,116147.22,100901.56,101360,1628716,1844655
6648497,115013.57,107862.34,101360,1397762,1844655
6648498,113247.04,101137.19,112000,1840551,1648927
6648508,97835.125,59038.74,110000,1844692,1629188
6648539,102982.27,67204.17,110000,1844596,1633251
6648541,102944.08,68333.44,109960,1844596,1633251
6648542,104405.03,73022.445,110000,1844723,1646847
6648559,111825.47,87633.695,110000,1844635,1648599
6648572,112078.01,88382.164,110000,1844635,1648599
6648573,113978.04,97734.29,110000,1844655,1634069
6648578,114190.54,98018.65,110000,1843025,1634069
6648580,114134.01,98351.984,109960,1843025,1632536
6648581,106816.46,114658.47,110000,1840489,1484968
6648588,103787.1,89616.26,130000,1844758,1625586
6648612,103717.375,90622.43,130120,1849438,1625586
6648616,103150.32,85950.31,132080,1844758,1625586
6648618,103312.414,86036.6,131280,1844758,1625586
6648620,103404,85924.6,131000,1844758,1625586
6648622,103598.84,89679.83,131000,1844758,1625586
6648623,103977.46,85960.84,130720,1844758,1625586
6648624,104037.164,88214.33,130720,1844758,1625586
6648630,103515.1,90624.77,129480,1849438,1625586
6648633,102889.125,90381.11,128680,1849438,1625586
6648638,103536.9,91617.82,133440,1844758,1625586
6648641,102852.734,79185.23,126320,1630892,1625884
6648643,103060.92,79865.52,126320,1630892,1625884
6648644,101685.47,76303.28,125440,1630892,1625884
6648645,101397.25,75953.23,125200,1630892,1625884
6648646,101018.27,75059.46,125200,1630892,1625884
6648647,100801.06,74660.8,125200,1630892,1625884
6648648,97624.63,68182.58,125960,939698,1625884
6648657,90194.48,60446.215,131840,1630857,1625586
6648659,90727.11,60805.65,131320,1630857,1625586
6648660,89075.16,59759.02,131320,1630857,1625586
6648661,91639.03,61511.742,131040,1630857,1625586
6648662,93505.055,62959.582,130680,1630857,1625586
6648663,92719.05,62305.953,130480,1630857,1625586
6648664,97610.23,65583.3,116640,1461015,1634001
6648666,97311.234,65551.5,116360,1461015,1634001
6648667,97035.19,65651.25,116360,1298402,1634001
6648668,97681.58,66243.75,116120,1461015,1633963
6648670,97108.24,65578.945,115000,1461015,1634001
6648676,83365.5,49475.824,114760,1844870,1583199
6648690,80871.74,52235.05,120760,1345883,1583199
6648694,79147.25,50937.812,120760,1345883,1484840
6648704,102236.305,71196.734,101200,1844890,1633987
6648745,100361.766,66505.4,99080,1399726,1647512
6648753,98662.51,58124.145,93800,1647016,1647512
6648759,107728.35,67120.266,85360,1844915,1626051
6648771,106906.34,65484.13,85680,1844915,1626051
6648775,95046.805,94318.445,86280,1399532,1601839
6648777,95087.555,94934.36,86280,1399532,1601839
6648784,104327.445,97819.19,95840,1934327,1649265
6648789,110069.11,120197.695,84600,1690770,1630186
6648795,110154.1,120015.38,84920,1690770,1630186
6648800,108906.86,121239.45,90440,555503,1630186
6648803,105961.65,125374.66,99840,555130,1647206
6648809,105176.25,124749.62,101880,1856065,1630112
6648826,104240.91,126686.84,105480,1647206,555130
6659990,37736.46,67811.39,40000,1848205,1409196
6670672,102272.234,74270.85,40000,1842837,1583499
6670704,103626.52,91906.36,40040,1741040,1405261
6670705,103484.37,92083.3,40040,1583324,1741040
6670711,102774.555,88639.414,40040,1405261,1583324
6670732,35324.105,78215,42000,1851029,1404341
6670734,34621.55,79660.96,42000,1404341,1595935
6670735,104362.664,93977.195,42000,1976800,1583644
6670737,102386.05,96032.1,42000,1405261,1583324
6670738,95107.61,108108.945,42000,1546352,1568903
6670739,96153.414,108443.18,42080,1568903,1546352
6670755,97821.32,108411.14,43960,1277150,1546352
6670756,64508.61,115957.11,43960,1851060,1798084
6670761,57571.195,121952.57,43920,1308387,1395670
6670764,59477.2,124052.83,43960,1113608,1583795
6670767,58623.594,123288.69,43960,1549338,1851097
6670773,59001.38,123524.92,43880,1549338,1583795
6670781,25770.574,91408.766,46000,1603943,1603906
6671068,68889.9,128423.38,46000,1851169,1594643
6671070,68660.14,128761.11,45760,1594643,1851169
6671072,69016.84,129235.49,45760,1851169,1594643
6671089,70046.13,130327.445,45480,1594456,1851169
6671334,44241.777,107701.99,48000,2156938,1603906
6671336,96343.02,109072.93,48000,1546352,1568903
6671337,96674.266,109716.58,48000,1546352,1568903
6671338,99035.04,107332.695,48120,1589082,1546352
6671339,99515.77,108683.22,48120,1546352,1589082
6671341,101773.2,103161.445,48000,1416695,1848690
6671342,102009.96,102961.68,48000,1851228,1416695
6671345,102311.266,102783.89,48000,1851228,1568924
6671347,102312.31,102959.84,48040,1836036,1851228
6671355,101684.586,104594.41,48040,1568912,1959415
6671356,101460.55,103224.15,47840,1741040,1416695
6671391,101468.42,100436.63,44680,1568924,1741040
6671425,100876.96,110775.02,48000,1851228,1544834
6671426,100882.5,109416.36,48000,1405336,1851228
6671429,101120.766,108611.52,48000,1851228,1405336
6671430,101227.03,108086.12,48000,1851228,1405336
6671431,101246.234,107654.336,48000,1851228,1405336
6671432,100849.5,113680.61,47960,502616,1841508
6671450,53259.773,115427.69,48000,1851280,593488
6671452,51405.766,115992.53,48000,1593058,1979704
6671474,56049.17,117191.945,48000,1308387,1420398
6671481,56418.9,117336.29,48000,1851280,1356912
6671483,60394.473,121594.24,48040,1851309,1593671
6671489,61247.176,121822.32,48280,1593671,1851309
6671491,61289.42,122141.375,48280,1593671,1851309
6671504,61503.21,120557.68,49440,1409196,1851309
6671559,68371.96,123691.98,48000,1843938,1409196
6671561,71821.05,128561.53,47960,1203965,1583795
6671563,73600.35,130646.34,47960,1748515,1594382
6671565,74125.32,131172.31,47960,1748515,1594382
6671579,72727.73,129437.055,48000,1748515,1583795
6671598,76480.72,131254.06,48120,1763010,1594456
6671616,76713.44,129278.15,48000,1762999,1594523
6671617,77005.36,129363.83,48000,1762999,1594523
6671618,78147.92,128250.03,48040,1762991,1594570
6671640,83712.54,127562.92,48000,1594570,1657254
6671642,84031.8,127734.48,48000,1657254,1594570
6671644,85495.516,128544.63,48000,1594523,1770695
6671648,85211.3,129137.53,48000,1770695,1594456
6671658,82972.61,129825,48320,1594456,1770683
6671659,84970.4,128892.18,48320,1770695,1594456
6671672,90948.66,122860.53,48000,1551660,1583324
6671681,91682.234,122127.195,48000,1583795,1551660
6671685,88990.53,125139.9,48000,1844176,1594382
6671702,90392.32,124726.19,47480,1594382,1551660
6671704,87630.87,126502.586,48040,1204576,1594456
6671792,76406.87,131313.69,48040,1763010,1594456
6671794,77815.625,131094.45,48040,1763010,1594456
6671797,80206.05,130918.44,48040,1657254,1594523
6671819,53160.45,110418.99,48000,1404314,1395670
6671836,52486.812,110086.97,47240,1568469,1404341
6672583,57534.48,118568.01,48000,1851280,1356912
6672585,59556.54,120911.6,48000,1851280,1395670
6672587,62721.363,121692.23,48000,1843938,1593671
6672590,61988.383,122418.35,48000,1593894,1150049
6672600,61529.98,122182.37,47880,1593894,1113608
6672606,73364.98,130153.77,48000,1748515,1594382
6672607,87025.54,127158.586,47880,1770695,1594456
6672609,86712.93,127485.47,47880,1770695,1594456
6672610,80687.1,127688.09,50000,1404405,1404400
6672611,73003.4,127903.914,49960,1970923,1409196
6672624,72338.89,126225.6,50000,1851700,1409196
6672630,61545.445,119998.88,50080,1595786,1851309
6672631,61226.36,120066.9,50080,1595786,1851309
6672633,61823,120046.64,50000,1595786,1851309
6672635,62846.92,120087.3,50000,1843938,1595786
6672639,63549.97,119936.35,50000,1843938,1595786
6672640,57525.996,117105.53,50000,1568526,1368008
6672641,56728.062,117226.016,50000,1568526,1356912
6672642,52613.293,116739.016,49960,593488,1979704
6672653,55676.785,117115.55,48800,1308387,1420398
6672667,55614.18,117078.74,48360,1308387,1420398
6672668,55818.938,117323.945,48360,1308387,1420398
6672671,55991.83,117343.08,47960,1308387,1420398
6672709,55155.52,117046.31,50120,1308387,1395717
6672714,57209.934,118973.18,50000,1851280,1356912
6672737,51884.09,116874.37,50000,1851280,593488
6672738,55315.582,117138.6,49920,1308387,1568526
6672741,54777.504,116634.99,50000,1851280,1395717
6672742,55110.492,116947.14,50000,1851280,1395717
6672743,55732.023,117336.25,50000,1851280,1420398
6672744,55916.152,117574.49,50000,1851280,1356912
6672745,61512.93,120113.516,49800,1595786,1851309
6672751,57997.957,119412.27,50000,1851280,1368008
6672763,73957.99,126874.06,50320,1934793,1409196
6673022,86033.88,70228.22,50000,1851832,1405233
6673024,100829.766,77048.484,50000,1584240,1352396
6673025,101096.32,74993.28,50000,1851841,1352396
6673030,101009.1,74696.695,50000,1851841,1352396
6673031,101859.484,78147.16,50000,1851841,1352396
6673032,100931.44,66858.73,50000,1851852,1559104
6673034,101138.69,57419.223,50000,1851859,944377
6673036,104754.25,103972.91,50000,1851228,1405464
6673042,103400.39,103945.3,50000,1851228,1416695
6673043,102574.35,104394.3,50000,1851228,1416695
6673044,102275.1,104674.016,50000,1851228,1276831
6673045,102355.43,107939.56,50000,1851228,1589082
6673047,94846.74,113646.766,50000,1273303,1583644
6674181,88422.72,123518.66,49960,1844176,1583795
6674196,87904.35,124980.555,49720,1844176,1583795
6674197,88082.36,124751.25,49720,1844176,1583795
6674201,87729.51,125504.28,49440,1844176,1594456
6674208,88304.32,121336.984,50000,1852340,1583738
6674210,91448.414,116338.625,50000,1852347,1583644
6674214,89839,117959.336,50000,1852347,1583499
6674215,87439.6,124412.47,50000,1852340,1583795
6674217,82765.48,129528.84,50000,1652042,1594382
6674225,83011.02,130305.95,49960,1391745,1652042
6674230,82562.234,130334.3,49960,1594382,1652042
6674231,77901.68,131636.66,49960,1852382,1594382
6674259,77343.99,131290.9,49960,1594382,1852382
6674260,79197.9,131527.5,49960,1594382,1852382
6674261,85066.68,128595.49,49960,2141674,1583324
6674263,85458.62,128432.78,49960,2141674,1583324
6674268,103648.94,55823.062,52000,1852410,944377
6674271,103600.65,56112.926,52000,1852410,944377
6674272,103532.76,57040.695,52000,1339663,1852410
6674273,103573.01,57439.45,52000,1852410,1339663
6674274,103534.3,59235.83,52000,1339712,1559104
6674326,107300.7,55789.363,54920,1372508,1559104
6674328,107573.414,55949.367,54680,1339705,1303054
6674345,103892.56,59559.53,52000,1852410,1559104
6674347,103931.52,59946.98,52000,1852410,1559104
6674351,90634.07,89295.3,52000,1852465,1653210
6674353,90618.47,89535.95,52000,1653210,1852465
6674355,103849.62,94656.07,52000,1352396,1852478
6674363,32832.387,97662.46,52000,1852506,1404314
6674365,32518.824,97352.02,52000,1852506,1404314
6674366,32277.094,97086.57,52000,1852506,1404314
6674367,32096.389,96765.75,52000,1852506,1404314
6674368,31987.312,96344.89,52000,1852506,1404314
6674369,31227.352,95543.33,52000,1852506,1404314
6674370,33609.066,98936.92,52000,1852506,1404314
6674371,35420.023,99857.58,52000,1852506,1404314
6674372,34684.02,99357.43,52000,1852506,1404314
6674397,37001.73,100493.64,52000,1852544,1852518
6674450,38304.41,101406,52000,1852544,1592834
6674455,53435.848,111069.52,52000,1852553,1404314
6674457,53618.895,111352.805,52000,1404314,1852553
6674458,53879.13,111654.11,52000,1852553,1404314
6674460,54773.355,118117.16,52080,1769545,593488
6674461,55768.195,117913.13,52080,1769545,592728
6674507,56839.8,118466.15,52000,1852575,1395717
6674513,57591.098,120008.1,52000,1356912,1852575
6674516,58130.2,120322.17,52000,1356912,1852575
6674518,58722.68,120344.92,52000,1368008,1852575
6674519,63967.76,118856.57,52000,1852588,1568505
6674524,65133.78,118859.11,52000,1568469,1852588
6674526,65724.85,118825.79,52000,1568469,1852588
6674527,75452.59,124463.99,51960,1853643,1583738
6674529,83497.49,123860.73,51920,1583738,1606125
6674530,84746.89,120243.81,52000,1853643,1583499
6674533,91033.32,113460.95,52000,1852634,1559104
6674541,96811.3,110681.39,52000,1852634,1595882
6674543,95571.97,111092.6,52000,1852634,1595882
6674546,104228.18,106084.71,52000,1852659,1276831
6674548,104151.89,108091.16,52000,1852659,1589082
6674551,107762.85,105878.03,52000,1852659,1852654
6674817,106570.99,54813.234,54000,1372518,1584240
6674818,106754.09,56673.465,54000,1372508,1559104
6674823,106916.33,56034.15,54040,1593111,1372508
6674824,106219.7,56215.746,53960,1372518,1584240
6674830,107230.03,54869.703,54440,1584240,1372508
6674831,106621.09,54249.152,54440,1372518,1584240
6674832,105369.766,56025.54,54000,1852750,1339663
6674834,107271.57,56557.93,54000,1852757,1303054
6675032,29659.682,93877.57,53960,1592834,1852506
6675033,29909.465,94188.08,53960,1592834,1852506
6675034,37875.707,98600.45,54000,1852518,1547886
6675085,36416.617,98266.84,54120,1852518,1694438
6675090,35961.137,98053.08,54320,1852518,1694438
6675096,34470.086,96933.91,54840,1852518,1694438
6675126,39176.707,99661.34,53640,1852518,1547886
6675127,39391.08,99788.66,53640,1852518,1547886
6675128,40021.34,100211.81,53640,1852518,1547886
6675129,41294.273,100870.13,53640,1852518,1547886
6675141,38983.996,99568.98,54000,1852518,1547886
6675148,39433.598,99982.15,54080,1852871,1547886
6675165,41673.34,101398.805,54160,1547886,1852871
6675166,39610.824,100124.766,54160,1547886,1852871
6675437,46271.367,106260.85,53960,1852871,1547886
6675438,46410.355,106590.04,53960,1547886,1852871
6675439,44993.996,104882.555,53960,1585890,1852871
6675443,41684.03,101327.41,54200,1547886,1852871
6675445,46006.754,105962.805,54200,1852518,1585890
6675447,46472.594,106494.45,54200,1852518,1585890
6675472,42129.125,101582.47,54000,1547886,1852871
6675474,42888.15,102041.36,54000,1547886,1852871
6675475,40313.098,100380.56,53840,1852518,1547886
6675477,41400.203,100870.43,53840,1852518,1547886
6675478,41578.09,101086.31,53840,1852518,1547886
6675482,45322.195,105345.95,54080,1852518,1585890
6675491,46891.164,107443.836,54080,1852518,1547886
6675497,56959.62,113894.3,54120,1837104,1568555
6675538,55865.55,112485.32,54000,1568555,1853038
6675543,56552.75,112892.02,54000,1770472,1568555
6675545,55874.566,112803.33,54000,1568555,1853038
6675546,56763.875,118544.305,54000,2144644,1395731
6675549,56978.52,118841.62,54000,2144644,1395717
6675550,57186.406,119083.58,54000,2144644,1395717
6675555,58228.695,120416.56,54000,2144644,1368008
6675561,78927.12,124951.02,54000,1606096,1583738
6675563,79702.016,124876.47,54000,1652042,1583738
6675606,95978.836,110923.03,54000,1853099,1352396
6675618,98500.46,112380.74,54000,1352396,1853099
6675619,98078.03,112032.98,54000,1352396,1853099
6675620,96989.81,111146.45,54000,1853099,1352396
6675681,102693.53,113229.13,54000,1853099,1589082
6675682,103501.875,112668.1,54000,1853099,1589082
6675683,104990.2,111921.54,54000,1853289,1277115
6675693,105397.42,111626.32,53920,1273303,1277115
6675698,105063.945,111099.336,54000,1853099,1277115
6675699,104977.35,110453.7,54000,1853099,1568912
6675700,104937.805,109792.77,54000,1276831,1853099
6675701,105093.16,109487.35,54000,557195,1853099
6675702,105632.32,109318.74,54000,556399,1853099
6675703,105831.02,109137.05,54000,1853099,556399
6675704,106009.32,108953.99,54000,556399,1853099
6675707,106477.37,109049.61,54000,1853099,556399
6675712,107296,108850.586,54000,1853099,1546380
6675726,105948.25,104016.35,54000,1853151,1593111
6675729,105534.4,104240.03,54000,1853167,1853151
6675776,105300.64,104518.29,54320,1924411,1352604
6675839,86162.086,95225.414,54000,1853201,1653292
6675841,85614.59,95711.8,54000,1853201,1653292
6675842,39544.957,99939.91,53920,1852518,1547886
6675844,38150.67,98772.03,53920,1853212,1547886
6675855,34839.414,99084.05,55200,1547886,1853212
6675904,43270.633,102227.984,54000,1547886,1852871
6675905,47004.926,106642.266,53960,1853244,1547886
6675907,47185.773,107137.24,53960,1853244,1547886
6675910,45222.426,104532.57,53840,1852518,1585890
6675913,44970.13,104219.484,54000,1853244,1585890
6675916,44697.953,104141.164,54000,1853244,1585890
6675917,45120.133,104594.484,54000,1853244,1585890
6675918,76406.07,104683.41,53920,1654136,1649884
6675919,73704.28,118717.45,54000,1853643,1568505
6676778,107239.89,38974.5,56000,1853461,1416309
6676818,107792.5,38913.79,56000,1853461,1416309
6676821,108257.125,39366.83,56000,1853461,1416309
6676824,108932.54,40068.375,56000,1853461,1416309
6676826,109330.33,40633.08,56000,1853461,1416309
6676827,109700.85,41746.02,56000,1853461,1416309
6676828,108603.91,42274.633,56000,1853461,1416309
6676829,109157.4,43126.14,56000,1853461,1484878
6676830,109789.516,42892.54,56000,1853461,1484878
6676831,109831.016,42453.3,56000,1853461,1484878
6676832,109594.18,43294.258,56000,1853461,1484878
6676833,106966.32,41817.52,56000,1853461,1484878
6676834,107210.82,41000.637,56000,1853461,1484840
6676838,107056.336,41255.055,56000,1853461,1484840
6676848,106312,38986.707,56000,1484840,1853461
6676862,30334.504,52439.387,56000,1853803,1416162
6676874,30851.053,53413.74,56000,1853803,1416162
6677024,29689.852,52886.258,56000,1853803,1416162
6677025,29586.535,53351.85,56000,1853803,1416162
6677026,29111.496,54340.504,56000,1853803,137882
6677036,106667.97,55900.227,56000,1853556,943540
6677039,108221.2,56317.535,56000,1854209,1853563
6677042,27432.746,72088.3,55960,1444493,1694422
6677082,42062.906,103968.8,55960,1852871,1585310
6677098,45748.043,105839.195,55960,804282,1852871
6677111,46441.723,110285.31,56000,1852871,804282
6677118,44876.07,105322.39,56040,1852871,804282
6677149,41119.258,103303.336,56040,1585310,1852871
6677168,39531.848,102552.234,56080,1585310,1852871
6677172,57774.05,121621.36,55960,608926,1368008
6677179,56107.48,119385.91,55960,2144644,1395731
6677182,56527.09,119934.086,55960,2144644,1395717
6677186,57553.375,121252.484,55960,2144644,1368008
