Id;Label;timeset;type;outline;outline_width;name;unit_id;Weighted Degree;Cluster
702;1587010;;ellipse;"#000000";1;EC_chaetal_sac_sg2_noto 1587011;1587010;5;3
703;1587020;;ellipse;"#000000";1;MUSob-post_neuDprox_sg1r_3;1587020;8;4
704;1587188;;ellipse;"#000000";1;MUSob-post_neuV_sg1r_1;1587188;9;9
705;1587509;;ellipse;"#000000";1;MUStrans_sg2r_4;1587509;8;4
706;1587735;;ellipse;"#000000";1;MUStrans_sg2r_2;1587735;9;4
707;1587898;;ellipse;"#000000";1;MUSac_neuPD_sg2r_3;1587898;7;2
708;1587938;;ellipse;"#000000";1;MUSac_neuPD_sg2r_2;1587938;14;2
709;1588012;;ellipse;"#000000";1;MUSob-post_notD_sg2r_1;1588012;9;0
710;1588107;;ellipse;"#000000";1;MUSchae_notDob_sg2r_3;1588107;13;2
711;1588269;;ellipse;"#000000";1;MUSob-post_notD_sg2r_2;1588269;16;0
712;1589082;;ellipse;"#000000";1;MUSlong_V_headl2;1589082;24;5
713;1589825;;ellipse;"#000000";1;MUSchae_notD_sg2r_1;1589825;24;2
714;1589904;;ellipse;"#000000";1;MUSchae_notDn_sg2r_1;1589904;12;2
715;1589925;;ellipse;"#000000";1;MUSob-post_neuDprox_sg2r_2;1589925;7;0
716;1590216;;ellipse;"#000000";1;MUStrans_sg3r_5;1590216;7;0
717;1590351;;ellipse;"#000000";1;MUSlong_D_sg3r_7;1590351;12;0
718;1590476;;ellipse;"#000000";1;MUSchae_notAac_sg3r_1;1590476;20;0
719;1590497;;ellipse;"#000000";1;MUSchae_notA_sg3r_1;1590497;16;0
720;1590675;;ellipse;"#000000";1;MUSchae_notAac_sg3r_4;1590675;67;0
721;1590815;;ellipse;"#000000";1;MUSob-post_neuDdist_sg3rc2;1590815;4;10
722;1590846;;ellipse;"#000000";1;MUSob-post_notD_sg3r_3;1590846;22;0
723;1590872;;ellipse;"#000000";1;MUSob-post_notD_sg3r_4;1590872;9;0
724;1590910;;ellipse;"#000000";1;MUSob-post_notD_sg3r_2;1590910;23;0
725;1590954;;ellipse;"#000000";1;MUSac_notA_sg3r_2;1590954;20;0
726;1590972;;ellipse;"#000000";1;MUSchae_notDob_sg3r_1;1590972;16;0
727;1591008;;ellipse;"#000000";1;MUSchae_notDob_sg3r_2;1591008;8;0
728;1591064;;ellipse;"#000000";1;MUSob-post_notD_sg3r_1;1591064;8;0
729;1591098;;ellipse;"#000000";1;MUSchae_notDob_sg3r_3;1591098;7;0
730;1591154;;ellipse;"#000000";1;MUSchae_notD_sg3r_1;1591154;14;0
731;1591239;;ellipse;"#000000";1;MUSob-post_neuDprox_sg3r_1;1591239;9;0
732;1591278;;ellipse;"#000000";1;MUSob-post_notD_sg3r_5;1591278;5;0
733;1591321;;ellipse;"#000000";1;MUSob-post_notV_sg3r_3;1591321;3;10
734;1591667;;ellipse;"#000000";1;MUSob-post_notD_sg3l_1;1591667;5;1
735;1591797;;ellipse;"#000000";1;MUSchae_neuAVo_sg3l_1;1591797;8;12
736;1591915;;ellipse;"#000000";1;MUSchae_neuAVo_sg3l_2;1591915;3;1
737;1592006;;ellipse;"#000000";1;EC_V_sg2l 1592007;1592006;6;9
738;1592240;;ellipse;"#000000";1;neuron fragment 1592241;1592240;3;6
739;1592405;;ellipse;"#000000";1;MUSob-post_i_sg1l_1;1592405;9;6
740;1592462;;ellipse;"#000000";1;MUSac_neuPD_sg1l_2;1592462;7;6
741;1592648;;ellipse;"#000000";1;MUStrans_sg1l_4;1592648;8;6
742;1592784;;ellipse;"#000000";1;MUSac_notM_sg1r_2;1592784;4;4
743;1592834;;ellipse;"#000000";1;MUStrans_sg1r_4;1592834;7;6
744;1592906;;ellipse;"#000000";1;MUSchae_notAac_sg1r_4;1592906;29;4
745;1592945;;ellipse;"#000000";1;MUSchae_notAac_sg1r_2;1592945;9;4
746;1593030;;ellipse;"#000000";1;MUSac_neuDach_sg1r_1;1593030;6;4
747;1593058;;ellipse;"#000000";1;MUSlong_V_sg0r_2;1593058;10;11
748;1593111;;ellipse;"#000000";1;MUStrans_sg1l_3;1593111;2;8
749;1593200;;ellipse;"#000000";1;MUSpl_l_1;1593200;6;7
750;1593242;;ellipse;"#000000";1;MUSmed_head_l;1593242;12;13
751;1593671;;ellipse;"#000000";1;MUStrans_sg0r_2;1593671;12;7
752;1593894;;ellipse;"#000000";1;MUStrans_sg0r_1;1593894;11;7
753;1594110;;ellipse;"#000000";1;MUSpl_r_2;1594110;9;7
754;1594186;;ellipse;"#000000";1;MUSlong_V_headr1;1594186;24;11
755;1594382;;ellipse;"#000000";1;MUSll_sg0r_2;1594382;12;7
756;1594456;;ellipse;"#000000";1;MUSll_sg0l_2;1594456;24;7
757;1594523;;ellipse;"#000000";1;MUSll_sg0r_1;1594523;17;7
758;1594570;;ellipse;"#000000";1;MUSll_sg0l_1;1594570;15;7
759;1594643;;ellipse;"#000000";1;MUSob_sg0_r;1594643;9;7
760;1594720;;ellipse;"#000000";1;MUSlong_V_headr7;1594720;4;7
761;1594980;;ellipse;"#000000";1;EC_V_sg2l 1594981;1594980;4;3
762;1595117;;ellipse;"#000000";1;MUSob-post_neuDdist_sg2lc3;1595117;4;3
763;1595638;;ellipse;"#000000";1;CB_pigment_sg2l 1595639;1595638;1;5
764;1595786;;ellipse;"#000000";1;MUStrans_sg0r_3;1595786;8;7
765;1595882;;ellipse;"#000000";1;MUSll_sg0l_5;1595882;2;8
766;1595978;;ellipse;"#000000";1;MUSmed_head_r;1595978;15;13
767;1597391;;ellipse;"#000000";1;MUSchae_notDn_sg3r_1;1597391;4;0
768;1597400;;ellipse;"#000000";1;MUSob-post_neuV_sg3r_4;1597400;13;10
769;1597410;;ellipse;"#000000";1;MUSob-post_neuV_sg3r_6;1597410;5;10
770;1597419;;ellipse;"#000000";1;MUSlong_V_sg3r_2;1597419;2;11
771;1597423;;ellipse;"#000000";1;MUSlong_V_pygr;1597423;7;11
772;1601265;;ellipse;"#000000";1;support cell 1601266;1601265;1;9
773;1601839;;ellipse;"#000000";1;MUSac_notM_sg2l_2;1601839;35;3
774;1603906;;ellipse;"#000000";1;MUStrans_sg1r_2;1603906;4;7
775;1603943;;ellipse;"#000000";1;MUStrans_sg1r_3;1603943;4;7
776;1605349;;ellipse;"#000000";1;MUSob-ant_arc_sg2r_3;1605349;7;9
777;1605372;;ellipse;"#000000";1;MUSob-ant_arc_sg2r_4;1605372;10;9
778;1606096;;ellipse;"#000000";1;EC_V_sg1r rad glia 1606097;1606096;1;7
779;1606125;;ellipse;"#000000";1;ciliatedGland_l9;1606125;4;7
780;1607477;;ellipse;"#000000";1;MUSchae_neuVob_sg2r_2;1607477;9;2
781;1613320;;ellipse;"#000000";1;EC_D_sg3r 1613321;1613320;5;10
782;1614229;;ellipse;"#000000";1;EC_V_sg3l 1614230;1614229;5;5
783;1614245;;ellipse;"#000000";1;EC_V_sg3l 1614246;1614245;1;3
784;1616478;;ellipse;"#000000";1;ecto fragment 1616479;1616478;2;11
785;1617457;;ellipse;"#000000";1;EC_V_sg3r 1617458;1617457;4;10
786;1617475;;ellipse;"#000000";1;EC_V_sg3r 1617476;1617475;25;10
787;1617521;;ellipse;"#000000";1;meso 1617522;1617521;1;1
788;1617535;;ellipse;"#000000";1;EC_V_sg3l 1617536;1617535;19;5
789;1617616;;ellipse;"#000000";1;EC_V_sg3l 1617617;1617616;1;18
790;1617669;;ellipse;"#000000";1;MUSchae_neuDac_sg2r_2;1617669;48;9
791;1618144;;ellipse;"#000000";1;EC_D_sg3r 1618145;1618144;12;0
792;1618565;;ellipse;"#000000";1;EC_V_pygl 1618566;1618565;1;1
793;1618811;;ellipse;"#000000";1;EC_V_pygr 1618812;1618811;2;1
794;1619925;;ellipse;"#000000";1;pygidial_pigment_cell  1619926;1619925;4;1
795;1619960;;ellipse;"#000000";1;pygidial_pigment_cell 1619961;1619960;2;1
796;1619979;;ellipse;"#000000";1;pygidial_pigment_cell  1619980;1619979;1;1
797;1620045;;ellipse;"#000000";1;pygidial_pigment_cell 1620046;1620045;1;0
798;1620444;;ellipse;"#000000";1;MUSchae_Are_sg3l_1;1620444;11;1
799;1620646;;ellipse;"#000000";1;chaeta_sg2r_noto-8;1620646;14;2
800;1620651;;ellipse;"#000000";1;chaeta_sg2r_noto-9;1620651;23;2
801;1620655;;ellipse;"#000000";1;chaeta_sg2r_noto-5;1620655;19;2
802;1621079;;ellipse;"#000000";1;MUSly_l_1;1621079;4;5
803;1621126;;ellipse;"#000000";1;MUSlong_V_headr8;1621126;6;11
804;1621176;;ellipse;"#000000";1;EC_V_pygl 1621177;1621176;1;1
805;1621186;;ellipse;"#000000";1;chaeta_sg2r_noto-10;1621186;19;2
806;1621202;;ellipse;"#000000";1;MUStri_r;1621202;3;7
807;1621314;;ellipse;"#000000";1;chaeta_sg2r_noto-7;1621314;5;2
808;1621330;;ellipse;"#000000";1;chaeta_sg2r_noto-6;1621330;16;2
809;1621549;;ellipse;"#000000";1;MUSchae_neuAVt_sg3r_1;1621549;11;10
810;1621573;;ellipse;"#000000";1;chaeta_sg2r_noto-4;1621573;34;2
811;1621596;;ellipse;"#000000";1;MUSob-post_neuV_sg3r_7;1621596;1;16
812;1621708;;ellipse;"#000000";1;MUSchae_neuAVo_sg3r_2;1621708;11;10
813;1621757;;ellipse;"#000000";1;MUSchae_neuVob_sg3r_2;1621757;4;10
814;1621822;;ellipse;"#000000";1;MUSchae_neuAVo_sg3r_1;1621822;9;10
815;1621852;;ellipse;"#000000";1;MUSob-ant_l-pp_sg3r_2;1621852;2;0
816;1621880;;ellipse;"#000000";1;chaeta_sg1l_noto-2;1621880;22;6
817;1621894;;ellipse;"#000000";1;MUStrans_sg3r_8;1621894;4;0
818;1621926;;ellipse;"#000000";1;MUStrans_sg3r_7;1621926;2;0
819;1621972;;ellipse;"#000000";1;EC_D_sg3l 1621973;1621972;1;1
820;1621978;;ellipse;"#000000";1;chaeta_sg1l_noto-5;1621978;21;6
821;1621996;;ellipse;"#000000";1;MUSob-ant_ml-pp_sg3r_1;1621996;1;0
822;1622045;;ellipse;"#000000";1;circumchaetal_sg1l_noto-1_2;1622045;2;6
823;1622103;;ellipse;"#000000";1;EC_D_sg3l 1622104;1622103;2;1
824;1622116;;ellipse;"#000000";1;EC_D_sg3l 1622117;1622116;4;1
825;1622221;;ellipse;"#000000";1;chaeta_sg1l_noto-6;1622221;8;6
826;1622228;;ellipse;"#000000";1;chaeta_sg1l_noto-8;1622228;4;6
827;1622232;;ellipse;"#000000";1;EC_D_pygl 1622233;1622232;1;1
828;1622250;;ellipse;"#000000";1;EC_V_pygl 1622251;1622250;5;1
829;1622259;;ellipse;"#000000";1;EC_D_pygl_armpit 1622260;1622259;1;1
830;1622274;;ellipse;"#000000";1;EC_V_sg3l_armpit 1622275;1622274;15;1
831;1622288;;ellipse;"#000000";1;EC_V_sg3l 1622289;1622288;1;1
832;1622319;;ellipse;"#000000";1;MUSchae_neuAVo_sg3r_3;1622319;8;10
833;1622335;;ellipse;"#000000";1;EC_V_pygl 1622336;1622335;1;1
834;1622375;;ellipse;"#000000";1;EC_V_sg3l 1622376;1622375;2;1
835;1622418;;ellipse;"#000000";1;chaeta_sg1l_noto-7;1622418;8;6
836;1622511;;ellipse;"#000000";1;MUSob-ant_trans_sg3r_2;1622511;2;0
837;1622704;;ellipse;"#000000";1;EC_V_pygl 1622705;1622704;0;19
838;1622860;;ellipse;"#000000";1;CB_pigment_sg3 1622861;1622860;2;1
839;1622869;;ellipse;"#000000";1;EC_V_pygl 1622870;1622869;2;5
840;1623138;;ellipse;"#000000";1;MUSac_neuDx_sg3l_2;1623138;6;1
841;1623150;;ellipse;"#000000";1;EC_V_pygl 1623151;1623150;1;1
842;1623208;;ellipse;"#000000";1;MUSac_notM_sg3l_2;1623208;6;1
843;1623227;;ellipse;"#000000";1;MUSac_neuDach_sg3l_2;1623227;12;1
844;1623277;;ellipse;"#000000";1;MUSac_neuAV_sg3l_2;1623277;26;5
845;1623389;;ellipse;"#000000";1;MUSob-ant_l-pp_sg3l_2;1623389;2;1
846;1623440;;ellipse;"#000000";1;MUSob-ant_ml-pp_sg3l_2;1623440;2;5
847;1623477;;ellipse;"#000000";1;MUStrans_sg3l_5;1623477;7;5
848;1623504;;ellipse;"#000000";1;EC_D_pygl 1623505;1623504;2;1
849;1623583;;ellipse;"#000000";1;MUStrans_sg3l_6;1623583;3;5
850;1624011;;ellipse;"#000000";1;EC_V_pygr 1624012;1624011;1;1
851;1625257;;ellipse;"#000000";1;EC_D_pygl 1625258;1625257;7;1
852;1625586;;ellipse;"#000000";1;MUSac_notP_sg2l_1;1625586;59;3
853;1625858;;ellipse;"#000000";1;EC_circumchaetal_sg3l_noto-4_5;1625858;4;1
854;1625868;;ellipse;"#000000";1;chaeta_sg1l_noto-3;1625868;7;6
855;1625884;;ellipse;"#000000";1;MUSac_notP_sg2l_2;1625884;17;3
856;1625998;;ellipse;"#000000";1;EC_D_sg3l 1625999;1625998;2;1
857;1626051;;ellipse;"#000000";1;MUSac_notA_sg2l_1;1626051;19;3
858;1626075;;ellipse;"#000000";1;EC_D_pygr 1626076;1626075;2;0
859;1626083;;ellipse;"#000000";1;MUStrans_sg2l_7;1626083;5;9
860;1626129;;ellipse;"#000000";1;EC_D_pygr 1626130;1626129;2;0
861;1626193;;ellipse;"#000000";1;EC_D_pygr 1626194;1626193;1;8
862;1626208;;ellipse;"#000000";1;chaeta_sg1l_noto-4;1626208;26;6
863;1626309;;ellipse;"#000000";1;MUStrans_sg2l_2;1626309;2;6
864;1626318;;ellipse;"#000000";1;EC_D_pygr 1626319;1626318;3;0
865;1626402;;ellipse;"#000000";1;MUStrans_sg2l_3;1626402;3;8
866;1626413;;ellipse;"#000000";1;chaeta_sg1l_neuro-7;1626413;8;6
867;1626422;;ellipse;"#000000";1;MUSob-post_notV_sg1l_1;1626422;3;9
868;1626472;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1lc3;1626472;6;6
869;1626498;;ellipse;"#000000";1;EC_D_pygr 1626499;1626498;1;0
870;1626536;;ellipse;"#000000";1;chaeta_sg1l_neuro-3;1626536;6;6
871;1626554;;ellipse;"#000000";1;EC_D_pygr 1626555;1626554;4;0
872;1626558;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1lc2;1626558;9;6
873;1626582;;ellipse;"#000000";1;MUSchae_notAac_sg1l_3;1626582;9;6
874;1626602;;ellipse;"#000000";1;EC_D_sg3r 1626603;1626602;2;10
875;1626606;;ellipse;"#000000";1;CB_pigment 1626607;1626606;4;0
876;1626621;;ellipse;"#000000";1;EC_D_sg3r 1626622;1626621;4;0
877;1626626;;ellipse;"#000000";1;MUSob-post_notD_sg1l_2;1626626;27;8
878;1626672;;ellipse;"#000000";1;EC_D_sg3r 1626673;1626672;10;0
879;1626686;;ellipse;"#000000";1;MUSob-post_notD_sg1l_3;1626686;19;8
880;1626691;;ellipse;"#000000";1;chaeta_sg1l_neuro-5;1626691;27;15
881;1626701;;ellipse;"#000000";1;EC_D_sg3r 1626702;1626701;7;0
882;1626705;;ellipse;"#000000";1;chaeta_sg1l_neuro-2;1626705;9;5
883;1626709;;ellipse;"#000000";1;MUSob-post_notD_sg1l_4;1626709;12;8
884;1626721;;ellipse;"#000000";1;EC_V_sg33r 1626722;1626721;1;0
885;1626756;;ellipse;"#000000";1;MUSob-post_notD_sg1l_1;1626756;23;8
886;1626760;;ellipse;"#000000";1;hemichaetal_sg1r_noto-5_1;1626760;1;4
887;1626773;;ellipse;"#000000";1;EC_V_sg3r 1626774;1626773;2;10
888;1626788;;ellipse;"#000000";1;EC_V_pygr 1626789;1626788;2;0
889;1626831;;ellipse;"#000000";1;MUSlong_D_sg1l_6;1626831;4;8
890;1626871;;ellipse;"#000000";1;MUSlong_D_sg1l_5;1626871;22;8
891;1626922;;ellipse;"#000000";1;MUSchae_notA_sg1l_1;1626922;34;6
892;1626932;;ellipse;"#000000";1;chaeta_sg1r_neuro-4;1626932;10;4
893;1626947;;ellipse;"#000000";1;EC_D_pygl 1626948;1626947;3;14
894;1627068;;ellipse;"#000000";1;MUSchae_notD_sg1l_1;1627068;7;6
895;1627104;;ellipse;"#000000";1;EC_V_pygr 1627105;1627104;1;1
896;1627309;;ellipse;"#000000";1;MUSob-post_neuV_sg1l_1;1627309;4;9
897;1627358;;ellipse;"#000000";1;MUStrans_sg2l_1;1627358;5;6
898;1627561;;ellipse;"#000000";1;MUStrans_sg2l_6;1627561;3;8
899;1627867;;ellipse;"#000000";1;MUSob-post_neuDprox_sg1l_1;1627867;4;6
900;1627911;;ellipse;"#000000";1;chaeta_sg1r_noto-1;1627911;10;4
901;1627921;;ellipse;"#000000";1;MUSob-post_neuDprox_sg1l_3;1627921;8;6
902;1627987;;ellipse;"#000000";1;chaeta_sg1r_noto-5;1627987;1;4
903;1628061;;ellipse;"#000000";1;chaeta_sg1r_neuro-5;1628061;14;4
904;1628116;;ellipse;"#000000";1;EC_V_sg3r 1628117;1628116;1;0
905;1628235;;ellipse;"#000000";1;MUSob-post_neuDdist_sg1lc1;1628235;4;6
906;1628320;;ellipse;"#000000";1;chaeta_sg2r_noto-2;1628320;18;2
907;1628605;;ellipse;"#000000";1;MUSob-ant_re_sg2l_4;1628605;13;9
908;1628716;;ellipse;"#000000";1;MUSob-ant_re_sg2l_5;1628716;24;9
909;1628748;;ellipse;"#000000";1;MUSob-ant_re_sg2l_8;1628748;14;9
910;1628777;;ellipse;"#000000";1;EC_V_sg3r 1628778;1628777;5;10
911;1628857;;ellipse;"#000000";1;EC_V_sg3r 1628858;1628857;19;10
912;1628861;;ellipse;"#000000";1;MUSob-ant_m-pp_sg2l_2;1628861;8;3
913;1629097;;ellipse;"#000000";1;MUStrans_sg2l_4;1629097;5;8
914;1629188;;ellipse;"#000000";1;MUSchae_notDob_sg2l_1;1629188;7;8
915;1629613;;ellipse;"#000000";1;MUSac_notM_sg2l_1;1629613;6;3
916;1629808;;ellipse;"#000000";1;MUSob-ant_l-pp_sg2l_1;1629808;7;3
917;1629909;;ellipse;"#000000";1;MUSob-ant_re_sg2l_1;1629909;10;9
918;1629968;;ellipse;"#000000";1;MUSchae_Are_sg2l_1;1629968;8;9
919;1630022;;ellipse;"#000000";1;MUSob-ant_re_sg2l_3;1630022;16;9
920;1630112;;ellipse;"#000000";1;MUSac_neuAV_sg2l_2;1630112;7;3
921;1630186;;ellipse;"#000000";1;MUSac_neuAV_sg2l_1;1630186;22;5
922;1630368;;ellipse;"#000000";1;EC_V_sg3l 1630369;1630368;7;3
923;1630553;;ellipse;"#000000";1;MUSchae_notDob_sg2l_2;1630553;13;8
924;1630704;;ellipse;"#000000";1;EC_D_sg3r 1630705;1630704;4;0
925;1630751;;ellipse;"#000000";1;EC_D_sg3r 1630752;1630751;6;0
926;1630844;;ellipse;"#000000";1;EC_D_sg3l 1630845;1630844;7;8
927;1630857;;ellipse;"#000000";1;EC_D_sg3l 1630858;1630857;28;3
928;1630874;;ellipse;"#000000";1;chaeta_sg1r_neuro-1;1630874;5;4
929;1630892;;ellipse;"#000000";1;EC_D_sg3l 1630893;1630892;13;3
930;1630897;;ellipse;"#000000";1;EC_D_sg2l 1630898;1630897;8;3
931;1630931;;ellipse;"#000000";1;EC_V_sg3r 1630932;1630931;41;0
932;1630952;;ellipse;"#000000";1;pygidial_pigment_cell 1630953;1630952;4;1
933;1631021;;ellipse;"#000000";1;chaeta_sg1r_noto-2;1631021;1;4
934;1631033;;ellipse;"#000000";1;circumacicular_sg3l_neuro_5;1631033;14;1
935;1631037;;ellipse;"#000000";1;chaeta_sg1r_neuro-6;1631037;3;4
936;1631047;;ellipse;"#000000";1;EC_V_pygl 1631048;1631047;1;14
937;1631067;;ellipse;"#000000";1;hemichaetal_sg1r_noto-6_2;1631067;4;4
938;1631071;;ellipse;"#000000";1;EC_D_sg3l 1631072;1631071;4;8
939;1631082;;ellipse;"#000000";1;EC_D_pygl 1631083;1631082;1;1
940;1631093;;ellipse;"#000000";1;EC_D_pygl 1631094;1631093;5;1
941;1631103;;ellipse;"#000000";1;EC_D_pygr 1631104;1631103;2;0
942;1631578;;ellipse;"#000000";1;MUSchae_notAre_sg2l_1;1631578;10;3
943;1631633;;ellipse;"#000000";1;MUSchae_notA_sg2l_1;1631633;14;3
944;1631685;;ellipse;"#000000";1;MUSob-ant_arc_sg2l_1;1631685;20;9
945;1631773;;ellipse;"#000000";1;MUSob-ant_re_sg2r_2;1631773;7;9
946;1631808;;ellipse;"#000000";1;MUSob-ant_trans_sg2r_1;1631808;2;9
947;1631975;;ellipse;"#000000";1;MUSob-ant_arc_sg2r_1;1631975;8;9
948;1632012;;ellipse;"#000000";1;MUSchae_neuVob_sg2r_3;1632012;16;2
949;1632050;;ellipse;"#000000";1;MUSac_neuDach_sg2r_3;1632050;16;2
950;1632088;;ellipse;"#000000";1;EC_V_pygr 1632089;1632088;1;11
951;1632110;;ellipse;"#000000";1;pygidial_pigment_cell 1632111;1632110;4;1
952;1632121;;ellipse;"#000000";1;MUSchae_neuVob_sg2r_1;1632121;3;9
953;1632171;;ellipse;"#000000";1;MUSac_neuAV_sg2r_2;1632171;12;2
954;1632286;;ellipse;"#000000";1;MUSob-ant_l-pp_sg2r_2;1632286;2;2
955;1632319;;ellipse;"#000000";1;MUSob-ant_l-pp_sg2r_1;1632319;7;11
956;1632358;;ellipse;"#000000";1;MUSac_notM_sg2r_2;1632358;18;2
957;1632379;;ellipse;"#000000";1;EC_V_sg3l 1632380;1632379;5;1
958;1632461;;ellipse;"#000000";1;EC_V_sg3l 1632462;1632461;35;1
959;1632525;;ellipse;"#000000";1;EC_D_sg3l 1632526;1632525;6;1
960;1632536;;ellipse;"#000000";1;MUSchae_neuDac_sg2l_3;1632536;34;3
961;1632546;;ellipse;"#000000";1;EC_D_sg3l 1632547;1632546;12;8
962;1632556;;ellipse;"#000000";1;EC_D_sg3l 1632557;1632556;20;8
963;1632599;;ellipse;"#000000";1;support cell 1632600;1632599;1;0
964;1632624;;ellipse;"#000000";1;EC_D_sg3r 1632625;1632624;16;0
965;1632917;;ellipse;"#000000";1;EC_V_sg3l 1632918;1632917;6;1
966;1632941;;ellipse;"#000000";1;EC_circumchaetal_sg3l_neuro-4_1;1632941;5;1
967;1632956;;ellipse;"#000000";1;EC_V_sg3l 1632957;1632956;13;1
968;1633010;;ellipse;"#000000";1;EC_V_pygr 1633011;1633010;1;10
969;1633029;;ellipse;"#000000";1;EC_V_pygr 1633030;1633029;1;11
970;1633251;;ellipse;"#000000";1;MUSchae_notDob_sg2l_3;1633251;7;3
971;1633270;;ellipse;"#000000";1;EC_circumchaetal_sg3l_neuro-2_1;1633270;14;1
972;1633288;;ellipse;"#000000";1;MUSob-post_notD_sg2l_3;1633288;16;8
973;1633300;;ellipse;"#000000";1;EC_V_sg3l 1633301;1633300;11;1
974;1633323;;ellipse;"#000000";1;EC_D_sg3l 1633324;1633323;14;1
975;1633478;;ellipse;"#000000";1;MUSchae_notD_sg2l_1;1633478;7;3
976;1633486;;ellipse;"#000000";1;EC_D_sg3l 1633487;1633486;5;8
977;1633500;;ellipse;"#000000";1;CB_pigment_sg3 1633501;1633500;3;1
978;1633532;;ellipse;"#000000";1;MUSchae_notAac_sg2l_3;1633532;30;3
979;1633569;;ellipse;"#000000";1;MUSchae_notAac_sg2l_4;1633569;56;3
980;1633835;;ellipse;"#000000";1;chaeta_sg2r_neuro-10;1633835;22;9
981;1633864;;ellipse;"#000000";1;chaeta_sg2r_neuro-7;1633864;19;9
982;1633890;;ellipse;"#000000";1;MUSchae_notAac_sg2l_2;1633890;10;3
983;1633900;;ellipse;"#000000";1;chaeta_sg2r_neuro-4;1633900;14;2
984;1633923;;ellipse;"#000000";1;chaeta_sg2r_neuro-5;1633923;9;2
985;1633938;;ellipse;"#000000";1;MUSchae_notAac_sg2l_1;1633938;16;3
986;1633963;;ellipse;"#000000";1;MUSac_neuPD_sg2l_3;1633963;16;3
987;1633987;;ellipse;"#000000";1;MUSac_neuPD_sg2l_1;1633987;12;3
988;1634001;;ellipse;"#000000";1;MUSac_neuPD_sg2l_2;1634001;14;3
989;1634022;;ellipse;"#000000";1;MUSob-post_neuDprox_sg2l_3;1634022;13;3
990;1634037;;ellipse;"#000000";1;chaeta_sg2r_neuro-1;1634037;17;2
991;1634043;;ellipse;"#000000";1;MUSob-post_neuDdist_sg2lc2;1634043;16;3
992;1634069;;ellipse;"#000000";1;MUSob-post_neuDdist_sg2lc1;1634069;8;9
993;1634106;;ellipse;"#000000";1;MUSob-post_i_sg2l_1;1634106;8;3
994;1635096;;ellipse;"#000000";1;EC_D_sg3l 1635097;1635096;4;8
995;1635144;;ellipse;"#000000";1;hemichaetal_sg3r_noto-7_2;1635144;6;0
996;1635195;;ellipse;"#000000";1;hemichaetal_sg3r_noto-5_2;1635195;2;0
997;1635214;;ellipse;"#000000";1;hemichaetal_sg3r_noto-2_2;1635214;2;0
998;1635491;;ellipse;"#000000";1;MUStrans_sg3l_4;1635491;1;5
999;1635500;;ellipse;"#000000";1;MUStrans_sg3l_3;1635500;7;3
1000;1635512;;ellipse;"#000000";1;MUSac_neuPV_sg3l_1;1635512;19;5
1001;1635534;;ellipse;"#000000";1;MUSob-post_neuV_sg3l_6;1635534;4;5
1002;1635545;;ellipse;"#000000";1;MUSac_neuPV_sg3l_2;1635545;14;5
1003;1635567;;ellipse;"#000000";1;chaeta_sg2r_neuro-3;1635567;5;2
1004;1635582;;ellipse;"#000000";1;chaeta_sg2r_neuro-6;1635582;14;9
1005;1635589;;ellipse;"#000000";1;chaeta_sg2r_neuro-8;1635589;4;2
1006;1635596;;ellipse;"#000000";1;chaeta_sg2r_neuro-9;1635596;7;9
1007;1635603;;ellipse;"#000000";1;chaeta_sg1l_neuro-6;1635603;14;6
1008;1636390;;ellipse;"#000000";1;chaeta_sg3l_noto-7;1636390;8;1
1009;1636409;;ellipse;"#000000";1;hemichaetal_sg3l_noto-7_1;1636409;6;1
1010;1636420;;ellipse;"#000000";1;chaeta_sg3l_noto-9;1636420;2;1
1011;1636431;;ellipse;"#000000";1;hemichaetal_sg3l_noto-2_1;1636431;2;1
1012;1636442;;ellipse;"#000000";1;hemichaetal_sg3l_noto-5_1;1636442;1;1
1013;1636453;;ellipse;"#000000";1;hemichaetal_sg3l_noto-3_2;1636453;1;1
1014;1636753;;ellipse;"#000000";1;circumacicular_sg3l_neuro_1;1636753;34;1
1015;1636793;;ellipse;"#000000";1;circumchaetal_sg3r_noto-3_1;1636793;12;0
1016;1636803;;ellipse;"#000000";1;hemichaetal_sg3r_noto-1_2;1636803;4;0
1017;1636813;;ellipse;"#000000";1;hemichaetal_sg3r_noto-8_1;1636813;2;0
1018;1636825;;ellipse;"#000000";1;hemichaetal_sg3r_noto-4_1;1636825;8;0
1019;1636835;;ellipse;"#000000";1;hemichaetal_sg3r_noto-5_1;1636835;16;0
1020;1638906;;ellipse;"#000000";1;EC_V_sg1r 1638907;1638906;11;11
1021;1638931;;ellipse;"#000000";1;EC_V_sg1r 1638932;1638931;8;11
1022;1645907;;ellipse;"#000000";1;MUSac_neuDx_sg2l_1;1645907;12;3
1023;1645931;;ellipse;"#000000";1;MUSac_neuDx_sg2l_2;1645931;9;3
1024;1645973;;ellipse;"#000000";1;MUSac_neuDy_sg2l_1;1645973;17;3
1025;1646067;;ellipse;"#000000";1;EC_D_sg0l 1646068;1646067;3;6
1026;1646257;;ellipse;"#000000";1;MUSob-ant_re_sg2l_2;1646257;6;9
1027;1646318;;ellipse;"#000000";1;MUSac_neuDach_sg2l_2;1646318;8;3
1028;1646429;;ellipse;"#000000";1;MUSchae_notDob_sg1l_3;1646429;16;6
